res_id,name,establishment,url,address,city,city_id,locality,latitude,longitude,zipcode,country_id,locality_verbose,cuisines,timings,average_cost_for_two,price_range,currency,highlights,aggregate_rating,rating_text,votes,photo_count,opentable_support,delivery,takeaway
7318,Green Chick Chop,['Butcher Shop'],https://www.zomato.com/ncr/green-chick-chop-safdarjung-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1/2, Arjun Nagar, Safdarjung Enclave, Safdarjung, New Delhi",New Delhi,1,Safdarjung,28.5621521241,77.2007185221,0,1,"Safdarjung, New Delhi","Raw Meats, Fast Food, North Indian",10 AM to 10:30 PM,400,1,Rs.,"['No Seating Available', 'Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'Air Conditioned']",3.6,Good,54,6,0.0,-1,-1
18372294,Green Chick Chop,['Butcher Shop'],https://www.zomato.com/ncr/green-chick-chop-preet-vihar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"G-1 DDA Shopping Complex, New Rajdhani Enclave Market, Near Preet Vihar Metro station, Preet Vihar, New Delhi",New Delhi,1,Preet Vihar,28.6425292198,77.2957793623,,1,"Preet Vihar, New Delhi","Raw Meats, Fast Food, North Indian",11 AM to 11 PM (Mon-Sun),400,1,Rs.,"['Debit Card', 'Takeaway Available', 'Lunch', 'Delivery', 'Dinner', 'Credit Card', 'No Alcohol Available', 'Cash', 'No Seating Available', 'Digital Payments Accepted', 'Air Conditioned']",3.6,Good,41,11,0.0,-1,-1
313422,Yummees Ready Foods,['Butcher Shop'],https://www.zomato.com/ncr/yummees-ready-foods-kirti-nagar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"A-28, Mansarovar Garden, Kirti Nagar, New Delhi",New Delhi,1,Kirti Nagar,28.6435426034,77.13431473819999,,1,"Kirti Nagar, New Delhi","Raw Meats, Fast Food",12 Noon to 10:30 PM,250,1,Rs.,"['Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'No Seating Available', 'Dinner', 'Delivery', 'Debit Card', 'Free Parking']",3.5,Good,20,46,0.0,-1,-1
7610,Green Chick Chop,['Butcher Shop'],https://www.zomato.com/ncr/green-chick-chop-alaknanda-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"10 & 11, Narmada Market, Opposite Don Bosco School, Alaknanda, New Delhi",New Delhi,1,Alaknanda,28.5276884694,77.2469269484,0,1,"Alaknanda, New Delhi","Raw Meats, Fast Food, North Indian",9 AM to 10:30 PM,400,1,Rs.,"['No Seating Available', 'Dinner', 'Cash', 'Takeaway Available', 'Breakfast', 'Lunch', 'Delivery', 'Air Conditioned']",3.4,Average,48,7,0.0,-1,-1
5808,Green Chick Chop,['Butcher Shop'],https://www.zomato.com/ncr/green-chick-chop-saket-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"32, J Block Market, Saket, New Delhi",New Delhi,1,Saket,28.5226102712,77.2149640694,0,1,"Saket, New Delhi","Raw Meats, Fast Food, North Indian",10 AM to 10 PM,400,1,Rs.,"['No Alcohol Available', 'No Seating Available', 'Lunch', 'Cash', 'Delivery', 'Takeaway Available', 'Dinner']",3.5,Good,39,11,0.0,-1,-1
18419869,Green Chick Chop,['Butcher Shop'],https://www.zomato.com/ncr/green-chick-chop-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 5, 45A/1, West Avenue Road, Punjabi Bagh, New Delhi",New Delhi,1,Punjabi Bagh,28.6705990299,77.1297962219,,1,"Punjabi Bagh, New Delhi","Raw Meats, North Indian, Fast Food",10 AM to 10 PM,350,1,Rs.,"['Cash', 'No Alcohol Available', 'Lunch', 'Takeaway Available', 'No Seating Available', 'Dinner']",3.5,Good,27,20,0.0,-1,-1
3497,Green Chick Chop,['Butcher Shop'],https://www.zomato.com/ncr/green-chick-chop-lodhi-colony-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"56, Khanna Market, Lodhi Colony, New Delhi",New Delhi,1,Lodhi Colony,28.5830361156,77.2206024081,0,1,"Lodhi Colony, New Delhi","Raw Meats, Fast Food, North Indian",11 AM to 11 PM,400,1,Rs.,"['Cash', 'Debit Card', 'Delivery', 'No Alcohol Available', 'Lunch', 'Credit Card', 'Takeaway Available', 'No Seating Available', 'Dinner', 'Air Conditioned']",3.5,Good,28,25,0.0,-1,-1
310272,Green Chick Chop,['Butcher Shop'],https://www.zomato.com/ncr/green-chick-chop-1-tilak-nagar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"A-132, Ganesh Nagar, Tilak Nagar, New Delhi",New Delhi,1,Tilak Nagar,28.6364613662,77.0906121656,,1,"Tilak Nagar, New Delhi","Raw Meats, Fast Food, North Indian",9:30 AM to 10 PM,400,1,Rs.,"['Takeaway Available', 'No Seating Available', 'Dinner', 'Cash', 'Delivery', 'No Alcohol Available', 'Lunch', 'Air Conditioned']",3.5,Good,37,19,0.0,-1,-1
7621,Green Chick Chop,['Butcher Shop'],https://www.zomato.com/ncr/green-chick-chop-defence-colony-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"13-15, Flyover Market, Defence Colony, New Delhi",New Delhi,1,"Flyover Market, Defence Colony",28.5771547324,77.2381983697,0,1,"Flyover Market, Defence Colony, New Delhi","Raw Meats, North Indian, Fast Food",10 AM to 10 PM,350,1,Rs.,"['Lunch', 'Delivery', 'No Seating Available', 'Dinner', 'Cash', 'Takeaway Available', 'Free Parking', 'Air Conditioned']",3.5,Good,38,6,0.0,-1,-1
18611661,Green Chick Chop,['Butcher Shop'],https://www.zomato.com/ncr/green-chick-chop-kamla-nagar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1616 & 1617, Chandrawal Road,  Sabji Mandi, Kamla Nagar, New Delhi",New Delhi,1,Kamla Nagar,28.677695610700003,77.2050090507,,1,"Kamla Nagar, New Delhi","Raw Meats, Fast Food, North Indian",10 AM to 10 PM,400,1,Rs.,"['Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'No Seating Available', 'Dinner', 'Standing Tables', 'Delivery', 'Credit Card', 'Free Parking', 'Digital Payments Accepted']",3.5,Good,37,12,0.0,-1,-1
18597189,Green Chick Chop,['Butcher Shop'],https://www.zomato.com/ncr/green-chick-chop-azadpur-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1-A, Khashra 122/2/3/4, Ground Floor, West Sant Nagar, Burari Village, Near Azadpur, New Delhi",New Delhi,1,Azadpur,28.7439052116,77.1979152784,,1,"Azadpur, New Delhi","Raw Meats, Fast Food, North Indian",10 AM to 10 PM,400,1,Rs.,"['Cash', 'Debit Card', 'Takeaway Available', 'No Seating Available', 'Dinner', 'Credit Card', 'Delivery', 'No Alcohol Available', 'Lunch', 'Air Conditioned']",3.4,Average,24,22,0.0,-1,-1
18427869,Sardar A Pure Meat Shop,['Butcher Shop'],https://www.zomato.com/ncr/sardar-a-pure-meat-shop-delhi-university-gtb-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1612, Outram Line. Kingsway Camp, Dr. UP Mukherjee Nagar, Delhi University-GTB Nagar, New Delhi",New Delhi,1,Delhi University-GTB Nagar,28.7011889948,77.20871888100001,110009,1,"Delhi University-GTB Nagar, New Delhi","Raw Meats, Fast Food, North Indian",11 AM to 11 PM (Mon-Sun),150,1,Rs.,"['Cash', 'Debit Card', 'Delivery', 'No Alcohol Available', 'Lunch', 'Credit Card', 'Takeaway Available', 'No Seating Available', 'Dinner', 'Self Service']",3.5,Good,35,98,0.0,1,-1
18752807,Green Chick Chop,['Butcher Shop'],https://www.zomato.com/ncr/green-chick-chop-4-azadpur-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"C-64, Rajan Babu Road, Adarsh Nagar, Azadpur, New Delhi",New Delhi,1,Azadpur,28.7194173071,77.1736057475,,1,"Azadpur, New Delhi","Raw Meats, Fast Food, North Indian",11 AM to 11 PM,400,1,Rs.,"['No Alcohol Available', 'Lunch', 'Delivery', 'Debit Card', 'No Seating Available', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Air Conditioned']",3.6,Good,35,4,0.0,-1,-1
18678528,Meatwale.Com,['Butcher Shop'],https://www.zomato.com/ncr/meatwale-com-karkardooma-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop G-4, Manish Chamber, Saini Enclave Market, Karkardooma, New Delhi",New Delhi,1,Karkardooma,28.6511117746,77.3055811599,,1,"Karkardooma, New Delhi","Raw Meats, Fast Food",10 AM to 10 PM,300,1,Rs.,"['Breakfast', 'No Seating Available', 'Delivery', 'Debit Card', 'Cash', 'Takeaway Available', 'Credit Card', 'Digital Payments Accepted']",2.7,Average,32,11,0.0,1,-1
18248991,Sardar A Pure Meat Shop,['Butcher Shop'],https://www.zomato.com/ncr/sardar-a-pure-meat-shop-rajinder-nagar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"5/46, Shankar Road, Old, Rajinder Nagar, New Delhi",New Delhi,1,Rajinder Nagar,28.6383296352,77.1806110069,,1,"Rajinder Nagar, New Delhi","Raw Meats, Fast Food",10:30 AM to 10 PM (Mon-Sun),300,1,Rs.,"['Cash', 'Debit Card', 'Delivery', 'No Alcohol Available', 'Credit Card', 'Takeaway Available', 'No Seating Available', 'Air Conditioned']",3.4,Average,37,85,0.0,-1,-1
7360,Green Chick Chop,['Butcher Shop'],https://www.zomato.com/ncr/green-chick-chop-vasant-vihar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"E-16, Vasant Vihar, New Delhi",New Delhi,1,Vasant Vihar,28.5609335891,77.1596612781,0,1,"Vasant Vihar, New Delhi","Raw Meats, Fast Food, North Indian",9:30 AM to 10 PM (Mon-Sun),400,1,Rs.,"['Lunch', 'Delivery', 'Dinner', 'Cash', 'Takeaway Available', 'Air Conditioned']",3.5,Good,33,7,0.0,-1,-1
310254,Green Chick Chop,['Butcher Shop'],https://www.zomato.com/ncr/green-chick-chop-tilak-nagar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"179, Mukherji Park, Vishnu Garden, Tilak Nagar, New Delhi",New Delhi,1,Tilak Nagar,28.6436797213,77.103888765,,1,"Tilak Nagar, New Delhi","Raw Meats, Fast Food, North Indian",9:30 AM to 10 PM,400,1,Rs.,"['Takeaway Available', 'No Seating Available', 'Dinner', 'Cash', 'Delivery', 'No Alcohol Available', 'Lunch', 'Debit Card', 'Credit Card', 'Air Conditioned']",3.6,Good,33,8,0.0,-1,-1
18264955,Sardar A Pure Meat Shop,['Butcher Shop'],https://www.zomato.com/ncr/sardar-a-pure-meat-shop-defence-colony-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 164, Defence Colony Flyover Market, Defence Colony, New Delhi",New Delhi,1,"Flyover Market, Defence Colony",28.5786940048,77.2386838496,,1,"Flyover Market, Defence Colony, New Delhi","Raw Meats, Fast Food, North Indian",10 AM to 10 PM,150,1,Rs.,"['No Seating Available', 'Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available']",3.6,Good,32,90,0.0,-1,-1
18285202,Asha Kitchen,['Butcher Shop'],https://www.zomato.com/ncr/asha-kitchen-safdarjung-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"70 E, Shop 1, Humayunpur, Hauz Khas, Safdarjung Enclave, New Delhi",New Delhi,1,Safdarjung,28.5616662431,77.1939053759,110029,1,"Safdarjung, New Delhi","Raw Meats, Fast Food",10:30 AM to 10:30 PM,200,1,Rs.,"['Dinner', 'Cash', 'Lunch', 'Takeaway Available', 'Breakfast', 'Indoor Seating', 'Air Conditioned']",3.5,Good,28,8,0.0,1,-1
18596372,The Chick Choice,['Butcher Shop'],https://www.zomato.com/ncr/the-chick-choice-subhash-nagar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"16/7, Ashok Nagar Market, Subhash Nagar, New Delhi",New Delhi,1,Subhash Nagar,28.6374241954,77.1034542471,,1,"Subhash Nagar, New Delhi","North Indian, Fast Food",10:30 AM to 10:30 PM,350,1,Rs.,"['Cash', 'Debit Card', 'Takeaway Available', 'No Seating Available', 'Credit Card', 'Delivery', 'No Alcohol Available']",3.4,Average,32,7,0.0,-1,-1
8727,Pick Fresh Fish,['Butcher Shop'],https://www.zomato.com/ncr/pick-fresh-fish-east-patel-nagar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"29/1, East Patel Nagar Market, East Patel Nagar, New Delhi",New Delhi,1,East Patel Nagar,28.6457859008,77.1740724519,0,1,"East Patel Nagar, New Delhi","Raw Meats, Fast Food",10 AM to 9:30 PM,400,1,Rs.,"['Cash', 'Debit Card', 'Takeaway Available', 'No Alcohol Available', 'Credit Card', 'Delivery', 'No Seating Available']",3.4,Average,30,8,0.0,-1,-1
309432,Sardar A Pure Meat Shop,['Butcher Shop'],https://www.zomato.com/ncr/sardar-a-pure-meat-shop-paschim-vihar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"GH 14/977, Paschim Vihar, New Delhi",New Delhi,1,Paschim Vihar,28.6703345719,77.08388451489999,,1,"Paschim Vihar, New Delhi","Raw Meats, North Indian",11 AM to 11 PM,150,1,Rs.,"['No Seating Available', 'Delivery', 'Credit Card', 'Cash', 'Takeaway Available', 'Debit Card']",3.6,Good,28,84,0.0,1,-1
18534600,Daarji,['Butcher Shop'],https://www.zomato.com/ncr/daarji-janakpuri-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"C4B/315-A, Janakpuri, New Delhi",New Delhi,1,Janakpuri,28.6179996454,77.09108758720001,,1,"Janakpuri, New Delhi","Raw Meats, Mughlai, Kebab","10am – 10:30pm (Mon, Wed, Thu, Fri, Sat, Sun), Closed (Tue)",400,1,Rs.,"['No Seating Available', 'Cash', 'Takeaway Available', 'Standing Tables', 'Delivery']",3.7,Good,23,8,0.0,1,-1
313025,Good to Go,['Butcher Shop'],https://www.zomato.com/ncr/good-to-go-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"80 B, Club Road, Punjabi Bagh, New Delhi",New Delhi,1,Punjabi Bagh,28.666079618,77.1272259951,,1,"Punjabi Bagh, New Delhi","Raw Meats, North Indian","11 AM to 11 PM (Mon, Wed-Sun), Tue Closed",500,2,Rs.,"['No Alcohol Available', 'Lunch', 'Cash', 'Takeaway Available', 'No Seating Available', 'Dinner', 'Delivery', 'Breakfast']",3.5,Good,28,16,0.0,-1,-1
4976,Kaka's - The Meat Shop,['Butcher Shop'],https://www.zomato.com/ncr/kakas-the-meat-shop-karkardooma-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"G-4, Neelkanth Chamber 1, Saini Enclave, Karkardooma, New Delhi",New Delhi,1,Karkardooma,28.6533908046,77.3028208315,0,1,"Karkardooma, New Delhi","Raw Meats, North Indian",11 AM to 10 PM,300,1,Rs.,"['No Seating Available', 'Delivery', 'Cash', 'Takeaway Available']",3.1,Average,23,4,0.0,1,-1
309728,Green Chick Chop,['Butcher Shop'],https://www.zomato.com/ncr/green-chick-chop-sarita-vihar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"4/5, H Block Market, Sarita Vihar, New Delhi",New Delhi,1,Sarita Vihar,28.5348936767,77.29152102020001,,1,"Sarita Vihar, New Delhi","Raw Meats, North Indian, Fast Food",10 AM to 11 PM,350,1,Rs.,"['No Seating Available', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Air Conditioned']",3.6,Good,25,8,0.0,-1,-1
18372394,Chaiyum,['Beverage Shop'],https://www.zomato.com/ncr/chaiyum-sector-10-dwarka-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ground Floor, Pinnacle Mall, Sector 10, Dwarka",New Delhi,1,"Sector 10, Dwarka",28.5794344846,77.05592818560001,110075,1,"Sector 10, Dwarka, New Delhi","Pizza, Fast Food, Beverages",7 AM to 12 Midnight,550,2,Rs.,"['Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Delivery', 'Breakfast', 'Indoor Seating', 'Air Conditioned', 'Wifi']",4.4,Very Good,1348,125,0.0,1,-1
5738,Shake Square,['Beverage Shop'],https://www.zomato.com/ncr/shake-square-connaught-place-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"C 24/2 Middle Circle, Connaught Place, New Delhi",New Delhi,1,Connaught Place,28.63477,77.2205,0,1,"Connaught Place, New Delhi","Beverages, Fast Food, Ice Cream","10:30 AM to 1 AM (Mon-Fri), 10:30 AM to 1:15 AM (Sat-Sun)",300,1,Rs.,"['Takeaway Available', 'Credit Card', 'Cash', 'Debit Card', 'Indoor Seating', 'Digital Payments Accepted', 'Pure Veg']",4.0,Very Good,1566,401,0.0,-1,-1
18255150,Chai Point,['Beverage Shop'],https://www.zomato.com/ncr/chai-point-connaught-place-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"44, N Block Connaught Place, New Delhi",New Delhi,1,Connaught Place,28.630573850500003,77.2222248092,,1,"Connaught Place, New Delhi","Tea, Fast Food",8:30 AM to 10 PM,250,1,Rs.,"['Cash', 'Delivery', 'Credit Card', 'Debit Card', 'Takeaway Available', 'Breakfast', 'Indoor Seating', 'Digital Payments Accepted', 'Air Conditioned', 'Wheelchair Accessible']",3.9,Good,801,484,0.0,-1,-1
18358654,Scoops,['Beverage Shop'],https://www.zomato.com/ncr/scoops-uttam-nagar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"E-1, Bal Udyan Road, Uttam Nagar, New Delhi",New Delhi,1,Uttam Nagar,28.6204068308,77.0579783991,110059,1,"Uttam Nagar, New Delhi","Beverages, Fast Food, Desserts",7 AM to 1 AM,400,1,Rs.,"['Dinner', 'Delivery', 'Breakfast', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Digital Payments Accepted', 'Pure Veg']",4.0,Very Good,694,144,0.0,1,-1
311634,Keventers,['Beverage Shop'],https://www.zomato.com/ncr/keventers-saket-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ground Floor, High Street, Select Citywalk Mall, Saket, New Delhi",New Delhi,1,"Select Citywalk Mall, Saket",28.5285919089,77.2185696289,,1,"Select Citywalk Mall, Saket, New Delhi","Beverages, Desserts, Ice Cream",11 AM to 11 PM,400,1,Rs.,"['No Seating Available', 'Cash', 'Debit Card', 'Mall Parking', 'Takeaway Available', 'Credit Card', 'Pure Veg', 'Desserts and Bakes']",4.0,Very Good,600,375,0.0,-1,-1
18336520,Keventers,['Beverage Shop'],https://www.zomato.com/ncr/keventers-connaught-place-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1/90, P Block, Daulatram House, Opposite PVR Rivoli, Connaught Place, New Delhi",New Delhi,1,Connaught Place,28.6316306084,77.21591927109999,,1,"Connaught Place, New Delhi","Beverages, Desserts, Ice Cream",7 AM to 1 AM,400,1,Rs.,"['No Seating Available', 'Credit Card', 'Takeaway Available', 'Debit Card', 'Cash', 'Digital Payments Accepted', 'Desserts and Bakes', 'Pure Veg']",4.1,Very Good,386,226,0.0,-1,-1
18525488,Drinks Break,['Beverage Shop'],https://www.zomato.com/ncr/drinks-break-model-town-2-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 8, F 14/16, Model Town 2, New Delhi",New Delhi,1,Model Town 2,28.7059054241,77.190469344,110009,1,"Model Town 2, New Delhi","Beverages, Fast Food",11 AM to 12 Midnight,450,1,Rs.,"['No Seating Available', 'Cash', 'Takeaway Available', 'Credit Card', 'Delivery', 'Debit Card', 'Digital Payments Accepted', 'Air Conditioned', 'Pure Veg']",4.3,Very Good,313,509,0.0,1,-1
18079620,Cool Point Shahi Tukda,['Dessert Parlour'],https://www.zomato.com/ncr/cool-point-shahi-tukda-1-jama-masjid-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"972, Bazaar Matia Mahal, Opposite Jama Masjid Gate 1, Jama Masjid, New Delhi",New Delhi,1,Jama Masjid,28.6491519339,77.2336858884,,1,"Jama Masjid, New Delhi","Desserts, Beverages",12 Noon to 11 PM,100,1,Rs.,"['No Seating Available', 'Takeaway Available', 'Cash', 'Desserts and Bakes']",4.2,Very Good,294,289,0.0,-1,-1
303644,Jain Coffee House,['Quick Bites'],https://www.zomato.com/ncr/jain-coffee-house-chawri-bazar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"4013, Raghuganj, Near PNB ATM, Chawri Bazar, New Delhi",New Delhi,1,Chawri Bazar,28.6504624214,77.2294805199,110006,1,"Chawri Bazar, New Delhi",Fast Food,"10 AM to 9 PM (Mon-Sat), Sun Closed",400,1,Rs.,"['Cash', 'Takeaway Available', 'Indoor Seating', 'Pure Veg', 'Serves Jain Food']",3.9,Good,303,240,0.0,-1,-1
18714455,Shake Sahab,['Beverage Shop'],https://www.zomato.com/ncr/shake-sahab-krishna-nagar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"A-2/52, Lal Quarter, Krishna Nagar, New Delhi",New Delhi,1,Krishna Nagar,28.660379,77.279094,,1,"Krishna Nagar, New Delhi",Beverages,12 Noon to 11 PM,250,1,Rs.,"['No Seating Available', 'Cash', 'Takeaway Available', 'Digital Payments Accepted']",4.1,Very Good,243,118,0.0,-1,-1
311442,Chai Point,['Beverage Shop'],https://www.zomato.com/ncr/chai-point-saket-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ground Floor, Select Citywalk Mall, Saket, New Delhi",New Delhi,1,Saket,28.5283144268,77.217535302,,1,"Saket, New Delhi","Tea, Fast Food",11 AM to 8 PM,250,1,Rs.,"['No Seating Available', 'Cash', 'Takeaway Available', 'Delivery']",3.6,Good,269,241,0.0,-1,-1
18423901,Niti Shakes & Ice Cream Hub,['Dessert Parlour'],https://www.zomato.com/ncr/niti-shakes-ice-cream-hub-netaji-subhash-place-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"G 75, Agarwal Cyber Plaza II, Netaji Subhash Place, New Delhi",New Delhi,1,Netaji Subhash Place,28.6934619774,77.1500194073,110034,1,"Netaji Subhash Place, New Delhi","Desserts, Beverages",11:30 AM to 11:30 PM (Mon-Sun),200,1,Rs.,"['Delivery', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Pure Veg', 'Sneakpeek', 'Desserts and Bakes']",3.8,Good,185,330,0.0,-1,-1
18667491,Refections- The Juice Bar,['Beverage Shop'],https://www.zomato.com/ncr/refections-the-juice-bar-yusuf-sarai-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"I-130/1, Gautam Nagar, Sudarshan Cinema Road, Yusuf Sarai, New Delhi",New Delhi,1,Yusuf Sarai,28.5609951346,77.2098192573,110049,1,"Yusuf Sarai, New Delhi","Beverages, Salad",7 AM to 11 PM,250,1,Rs.,"['Credit Card', 'Cash', 'Takeaway Available', 'Debit Card', 'Outdoor Seating', 'Air Conditioned', 'Wifi']",4.3,Very Good,279,97,0.0,1,-1
7668,Shakes Square Cafe,['Beverage Shop'],https://www.zomato.com/ncr/shakes-square-cafe-pitampura-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"24 A, JD Block, Ashiana Chowk, Pitampura, New Delhi",New Delhi,1,Pitampura,28.7009531401,77.135900259,0,1,"Pitampura, New Delhi","Beverages, Fast Food",11:30 AM to 10:30 PM,400,1,Rs.,"['Cash', 'Takeaway Available', 'Credit Card', 'Delivery', 'Debit Card', 'Indoor Seating', 'Digital Payments Accepted', 'Air Conditioned', 'Pure Veg']",3.7,Good,206,209,0.0,-1,-1
7667,Shake Square,['Beverage Shop'],https://www.zomato.com/ncr/shake-square-kamla-nagar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"12-UB, Bungalow Road Market, Kamla Nagar, New Delhi",New Delhi,1,Kamla Nagar,28.6814041734,77.2073727474,0,1,"Kamla Nagar, New Delhi","Beverages, Fast Food",10 AM to 11:30 PM,400,1,Rs.,"['Cash', 'Debit Card', 'Delivery', 'Credit Card', 'Takeaway Available', 'No Alcohol Available', 'Pure Veg', 'Air Conditioned', 'Indoor Seating']",3.8,Good,298,115,0.0,1,-1
18704883,The Shake Project,['Quick Bites'],https://www.zomato.com/ncr/the-shake-project-satyaniketan-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 6, House 254, Satyaniketan, New Delhi",New Delhi,1,Satyaniketan,28.58795684,77.16902084649999,110021,1,"Satyaniketan, New Delhi","Fast Food, Beverages",11am – 11pm (Mon-Sun),400,1,Rs.,"['Dinner', 'Delivery', 'Breakfast', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Digital Payments Accepted']",3.8,Good,327,24,0.0,1,-1
18527373,Drench Kafe,['Beverage Shop'],https://www.zomato.com/ncr/drench-kafe-kalkaji-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 1, 33, Subhash Khand Giri Nagar, Kalkaji, New Delhi",New Delhi,1,Kalkaji,28.5382320412,77.2598508373,,1,"Kalkaji, New Delhi",Beverages,"10 PM to 12 Midnight (Mon), 10 AM to 4 AM (Tue-Sun)",300,1,Rs.,"['Cash', 'Credit Card', 'Delivery', 'Takeaway Available', 'Debit Card', 'Indoor Seating']",4.0,Very Good,201,111,0.0,1,-1
18350231,Keventers,['Beverage Shop'],https://www.zomato.com/ncr/keventers-janakpuri-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"22, Ground Floor, Unity One Mall, Janakpuri, New Delhi",New Delhi,1,"Unity One Mall, Janakpuri",28.6290897806,77.0768983662,,1,"Unity One Mall, Janakpuri, New Delhi","Beverages, Desserts, Ice Cream",11:30 AM to 12:15 AM (Mon-Sun),400,1,Rs.,"['Credit Card', 'Cash', 'Debit Card', 'Delivery', 'Takeaway Available', 'Mall Parking', 'Desserts and Bakes', 'Air Conditioned', 'Indoor Seating', 'Pure Veg']",4.0,Very Good,193,132,0.0,1,-1
308209,Amritsari Lassi Wala,['Beverage Shop'],https://www.zomato.com/ncr/amritsari-lassi-wala-chandni-chowk-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 295, Fatehpuri Chowk, Chandni Chowk, New Delhi",New Delhi,1,Chandni Chowk,28.656671567600004,77.2232990339,,1,"Chandni Chowk, New Delhi",Beverages,8 AM to 10 PM,100,1,Rs.,"['No Seating Available', 'Cash', 'Takeaway Available', 'Pure Veg']",3.8,Good,181,118,0.0,-1,-1
18311958,Keventers,['Beverage Shop'],https://www.zomato.com/ncr/keventers-laxmi-nagar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop G 3, V3S Mall, Plot 10, Laxmi Nagar, New Delhi",New Delhi,1,"V3S Mall, Laxmi Nagar",28.6368630366,77.28641778229999,,1,"V3S Mall, Laxmi Nagar, New Delhi","Beverages, Desserts, Ice Cream",11 AM to 11 PM,400,1,Rs.,"['Credit Card', 'Debit Card', 'No Seating Available', 'Mall Parking', 'Takeaway Available', 'Cash', 'Pure Veg', 'Digital Payments Accepted', 'Desserts and Bakes', 'Air Conditioned']",3.9,Good,175,95,0.0,1,-1
